timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1567565451308,Tue Sep 03 19:50:51 PDT 2019,219,167,1,0,-1,"Whether they live in a city or in a rural area, every New Zealanders opinion matters."
1567563106906,Tue Sep 03 19:11:46 PDT 2019,218,374,1,0,-1,DOC has very little support from the general public due to their obsession on poisoning our environment and food chain with 1080.
1567558382621,Tue Sep 03 17:53:02 PDT 2019,216,367,1,0,-1,I no longer accept that it is economy or ecology.  Rather that a healthy biodiverse environment is essential for farming sustainability.
1567557478321,Tue Sep 03 17:37:58 PDT 2019,215,368,1,0,-1,Be more careful about where poison is dropped. Read again the 1080 SDS.
1567557378446,Tue Sep 03 17:36:18 PDT 2019,214,368,33,23,1,Stick to trapping rather than poison in areas people can reach by foot/quad. Reduce non-target deaths by contamination of their food chain.
1567555149978,Tue Sep 03 16:59:09 PDT 2019,213,366,1,0,-1,Ban aerial 1080 get more people involved lots of traps and proactive non toxic solutions its all there we just need to get off the poison
1567554567349,Tue Sep 03 16:49:27 PDT 2019,212,364,1,0,-1,BAN TEN80
1567548720627,Tue Sep 03 15:12:00 PDT 2019,211,0,57,21,1,"Give nature legal personhood similar to the Whanganui River. Nature should represented by trustees appointed by iwi and the govt, and have standing in planning law and the courts."
1567245482537,Sat Aug 31 02:58:02 PDT 2019,196,331,1,0,-1,"Give nature a legal persona and let it have standing in planning law and the courts, represented by trustees appointed by iwi and the govt"
1567537260868,Tue Sep 03 12:01:00 PDT 2019,210,362,58,6,1,Current commercial monoculture forestry is damaging our environment. Mixed forestry with higher value species should be promoted
1567537077474,Tue Sep 03 11:57:57 PDT 2019,209,362,1,0,-1,"In the face of a changing climate, reslient practices and species will become increasingly important"
1567536815152,Tue Sep 03 11:53:35 PDT 2019,208,362,35,12,1,The sale and use of pesticides and herbicides should be restricted with the aim of creating a totally organic environment
1567390884014,Sun Sep 01 19:21:24 PDT 2019,207,351,1,0,-1,Community environmental effort will be constantly undermined by economy-based decision making unless there are major system changes
1567382341592,Sun Sep 01 16:59:01 PDT 2019,205,0,3,82,1,"Man was created with domain over nature - we should use it. If it dies, it will be replaced - that's the nature of living things on earth"
1567382320257,Sun Sep 01 16:58:40 PDT 2019,204,0,105,7,1,Establish a partnership between the agriculture industry and government to develop and promote farming practices that protect and restore our biodiversity
1567382306921,Sun Sep 01 16:58:26 PDT 2019,203,0,80,13,1,Threatened indigenous plants should be protected by stronger legal mechanisms
1567382287541,Sun Sep 01 16:58:07 PDT 2019,202,0,95,10,1,Biodiversity habitat and climate change response should go hand in hand
1566945764636,Tue Aug 27 15:42:44 PDT 2019,169,281,83,6,1,A stand-alone non-binding strategy will not be sufficient to ensure biodiversity protection
1566978703040,Wed Aug 28 00:51:43 PDT 2019,170,35,1,0,-1,Farmers need to be encouraged to move away from dairy and beef farming to arable farming.
1566983310466,Wed Aug 28 02:08:30 PDT 2019,171,13,1,0,-1,The government must commit $$ to an implementation plan for the Strategy
1567374083220,Sun Sep 01 14:41:23 PDT 2019,201,130,1,0,-1,This consultation can be skewed by bloc-voting from anti-1080 partisans.
1567312035909,Sat Aug 31 21:27:15 PDT 2019,200,309,44,24,1,"Hunting of wild pigeons/kereru should never be legal again, for any race."
1567311793199,Sat Aug 31 21:23:13 PDT 2019,199,309,42,17,1,Control of most introduced bird species is inadequate.
1567278440505,Sat Aug 31 12:07:20 PDT 2019,198,177,1,0,-1,1080 is a cruel and indiscriminate poison with no antidote. Most people are against aerial 1080.
1567245811800,Sat Aug 31 03:03:31 PDT 2019,197,331,1,0,-1,"Man was created with domain over nature - we should use it, and it it dies it will be replaced - that's the nature of living things on earth"
1567245406428,Sat Aug 31 02:56:46 PDT 2019,195,331,83,16,1,"In rural NZ, private property does not give the right to destroy specie's habitat and homes, just because you ""own"" the land"
1567245309659,Sat Aug 31 02:55:09 PDT 2019,194,331,89,8,1,"We need more protection corridors that run from the sea to the mountains, managed to allow native species to thrive"
